-0.004	50.0000	38.1134
-0.002	50.0000	38.1134
0.000	50.0000	38.1134
1.000	50.0000	38.1134
1.020	50.0000	34.3021
10.000	50.0000	34.3021
10.020	50.0000	38.1134
20.000	50.0000	38.1134
20.001	50.0000	38.1134
